run_id,company,listed_entity,consolidation_scope,period,frequency,metric_id,metric_name,metric_group,business_module,value,unit,currency,scale,value_type,scenario,source_id,confidence,estimate_method,low_value,base_value,high_value,note
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,FIN_EBIT_MARGIN,经营利润率,Forecast,Group,0.065,%,,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,FIN_DA,折旧及摊销,Forecast,Group,116695.4157879842,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,FIN_EBITDA,EBITDA,Forecast,Group,152209.5477170216,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,FIN_EBITDA_MARGIN,EBITDA率,Forecast,Group,0.29711174722053096,%,,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,FIN_PBT,税前利润,Forecast,Group,39521.491700762504,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,FIN_TAX,所得税,Forecast,Group,8892.335632671564,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,FIN_NP_ATTR,归母净利润,Forecast,Group,30579.15606809094,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,FIN_NET_MARGIN,归母净利率,Forecast,Group,0.05596772429627526,%,,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,FIN_EPS_BASIC,基本每股收益,Forecast,Group,0.33417235532494155,RMB/share,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,DRV_AR_DSO,期末净应收DSO,Working Capital,Group,50.0,days,,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,BS_AR_NET,应收账款净额,Working Capital,Group,70177.7131668177,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,CF_WC_CHANGE,营运资本增加,Cash Flow,Group,0.0,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,CF_CFO,经营活动现金流,Cash Flow,Group,144274.57185607514,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,CF_CAPEX,资本开支,Cash Flow,Group,84687.54536924302,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,CF_CAPEX_RATE,资本开支率,Cash Flow,Group,0.155,%,,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,CF_FCFF_MODEL,模型FCFF,Cash Flow,Group,59531.322663745144,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,CF_DISTRIBUTABLE,股东可分配现金,Cash Flow,Group,45395.46997707213,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,DIV_CASH_TOTAL,现金分红总额,Dividend,Equity,22322.783929706384,RMB mn,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,DIV_PAYOUT,派息率,Dividend,Equity,0.73,%,,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,DIV_DPS_TOTAL,全年DPS,Dividend,Equity,0.2439458193872073,RMB/share,RMB,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2035,Annual,CF_DIVIDEND_COVER,分红现金覆盖倍数,Dividend,Equity,2.033593575067553,x,,1,Forecast,Bear,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,REV_TOC_MOBILE,ToC移动通信,Forecast Revenue,ToC,203505.36,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,REV_HOME,家庭宽带与智慧家庭,Forecast Revenue,Home,126608.89499999999,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,REV_ENT_CONNECT,企业连接与传统网络,Forecast Revenue,Enterprise,18500.0,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,REV_CLOUD_NONAI,非AI云与数字化,Forecast Revenue,Cloud,80191.28,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,REV_AI_AIDC,AI/AIDC与智算,Forecast Revenue,AI/AIDC,45036.0,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,REV_IOT,物联网,Forecast Revenue,IoT,11200.000000000002,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,REV_TERMINAL,终端及设备销售,Forecast Revenue,Terminal,40604.200000000004,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,REV_WHOLESALE_OTHER,批发及其他服务,Forecast Revenue,Other,7838.3,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_REV_TOTAL,营业收入,Forecast,Group,533484.035,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_REV_SERVICE,服务收入,Forecast,Group,492879.835,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_EBIT,经营利润,Forecast,Group,40121.071749999996,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_EBIT_MARGIN,经营利润率,Forecast,Group,0.07520575896896332,%,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_DA,折旧及摊销,Forecast,Group,104622.16,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_EBITDA,EBITDA,Forecast,Group,144743.23175,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_EBITDA_MARGIN,EBITDA率,Forecast,Group,0.2936683984038422,%,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_PBT,税前利润,Forecast,Group,43231.321749999996,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_TAX,所得税,Forecast,Group,9597.353428499999,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_NP_ATTR,归母净利润,Forecast,Group,33583.9683215,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_NET_MARGIN,归母净利率,Forecast,Group,0.06295215248849949,%,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,FIN_EPS_BASIC,基本每股收益,Forecast,Group,0.36700927161507896,RMB/share,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,DRV_AR_DSO,期末净应收DSO,Working Capital,Group,40.5,days,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,BS_AR_NET,应收账款净额,Working Capital,Group,54689.406349315075,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,CF_WC_CHANGE,营运资本增加,Cash Flow,Group,1570.8815943150755,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,CF_CFO,经营活动现金流,Cash Flow,Group,134662.72197218493,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,CF_CAPEX,资本开支,Cash Flow,Group,73000.0,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,CF_CAPEX_RATE,资本开支率,Cash Flow,Group,0.13683633475554707,%,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,CF_FCFF_MODEL,模型FCFF,Cash Flow,Group,61265.472227184924,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,CF_DISTRIBUTABLE,股东可分配现金,Cash Flow,Group,45162.721972184925,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,DIV_CASH_TOTAL,现金分红总额,Dividend,Equity,25187.976241124998,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,DIV_PAYOUT,派息率,Dividend,Equity,0.75,%,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,DIV_DPS_TOTAL,全年DPS,Dividend,Equity,0.2752569537113092,RMB/share,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2026,Annual,CF_DIVIDEND_COVER,分红现金覆盖倍数,Dividend,Equity,1.7930270197113611,x,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,REV_TOC_MOBILE,ToC移动通信,Forecast Revenue,ToC,203912.37071999998,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,REV_HOME,家庭宽带与智慧家庭,Forecast Revenue,Home,128128.20173999999,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,REV_ENT_CONNECT,企业连接与传统网络,Forecast Revenue,Enterprise,18870.0,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,REV_CLOUD_NONAI,非AI云与数字化,Forecast Revenue,Cloud,84601.8004,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,REV_AI_AIDC,AI/AIDC与智算,Forecast Revenue,AI/AIDC,50890.67999999999,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,REV_IOT,物联网,Forecast Revenue,IoT,13104.000000000002,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,REV_TERMINAL,终端及设备销售,Forecast Revenue,Terminal,39792.116,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,REV_WHOLESALE_OTHER,批发及其他服务,Forecast Revenue,Other,8151.832,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_REV_TOTAL,营业收入,Forecast,Group,547451.0008599999,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_REV_SERVICE,服务收入,Forecast,Group,507658.88485999993,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_EBIT,经营利润,Forecast,Group,42336.17418199999,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_EBIT_MARGIN,经营利润率,Forecast,Group,0.07733326656722407,%,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_DA,折旧及摊销,Forecast,Group,105580.9522546544,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_EBITDA,EBITDA,Forecast,Group,147917.1264366544,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_EBITDA_MARGIN,EBITDA率,Forecast,Group,0.29137109749875917,%,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_PBT,税前利润,Forecast,Group,45551.82543199999,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_TAX,所得税,Forecast,Group,10112.505245903998,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_NP_ATTR,归母净利润,Forecast,Group,35389.320186095996,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_NET_MARGIN,归母净利率,Forecast,Group,0.06464381310930535,%,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,FIN_EPS_BASIC,基本每股收益,Forecast,Group,0.38673835385132344,RMB/share,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,DRV_AR_DSO,期末净应收DSO,Working Capital,Group,40.0,days,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,BS_AR_NET,应收账款净额,Working Capital,Group,55633.85039561643,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,CF_WC_CHANGE,营运资本增加,Cash Flow,Group,1042.2128073213516,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,CF_CFO,经营活动现金流,Cash Flow,Group,138025.82839444902,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,CF_CAPEX,资本开支,Cash Flow,Group,77738.04212211998,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,CF_CAPEX_RATE,资本开支率,Cash Flow,Group,0.142,%,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,CF_FCFF_MODEL,模型FCFF,Cash Flow,Group,59738.24083880907,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,CF_DISTRIBUTABLE,股东可分配现金,Cash Flow,Group,43952.786272329045,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,DIV_CASH_TOTAL,现金分红总额,Dividend,Equity,26895.883341432957,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,DIV_PAYOUT,派息率,Dividend,Equity,0.76,%,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,DIV_DPS_TOTAL,全年DPS,Dividend,Equity,0.2939211489270058,RMB/share,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2027,Annual,CF_DIVIDEND_COVER,分红现金覆盖倍数,Dividend,Equity,1.6341826633602334,x,,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2028,Annual,REV_TOC_MOBILE,ToC移动通信,Forecast Revenue,ToC,204728.02020287997,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2028,Annual,REV_HOME,家庭宽带与智慧家庭,Forecast Revenue,Home,130050.12476609998,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2028,Annual,REV_ENT_CONNECT,企业连接与传统网络,Forecast Revenue,Enterprise,19341.75,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2028,Annual,REV_CLOUD_NONAI,非AI云与数字化,Forecast Revenue,Cloud,90100.91742599999,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2028,Annual,REV_AI_AIDC,AI/AIDC与智算,Forecast Revenue,AI/AIDC,58524.281999999985,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2028,Annual,REV_IOT,物联网,Forecast Revenue,IoT,15593.760000000002,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Low,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2028,Annual,REV_TERMINAL,终端及设备销售,Forecast Revenue,Terminal,39792.116,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2028,Annual,REV_WHOLESALE_OTHER,批发及其他服务,Forecast Revenue,Other,8477.90528,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,2025起点为Phase 2互斥收入桥接；并非公司披露分部收入。
CT_20260803_P3,中国电信,中国电信股份有限公司,中国电信股份有限公司及其子公司,2028,Annual,FIN_REV_TOTAL,营业收入,Forecast,Group,566608.8756749799,RMB mn,RMB,1,Forecast,Base,SRC_MODEL_P3_FORECAST,Medium,Phase 3 formula model,,,,
